192.168.2.35 - - [16/Nov/2018:12:17:27 +0200] "POST /graphql/ HTTP/1.1" 200 14455 "http://192.168.2.25/main/stock-processed/stocktake-processed" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:17:40 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.35 - - [16/Nov/2018:12:18:16 +0200] "POST /graphql/ HTTP/1.1" 200 1578 "http://192.168.2.25/main/stock-processed/proc-stock-ranking" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:18:27 +0200] "OPTIONS /stock/containerRankings/update/ HTTP/1.1" 200 601 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:18:27 +0200] "POST /stock/containerRankings/update/ HTTP/1.1" 201 317 "http://192.168.2.25/main/stock-processed/proc-stock-ranking" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:19:51 +0200] "POST /api/rest-auth/login/ HTTP/1.1" 200 886 "http://192.168.2.25/login" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:19:52 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:19:57 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 502 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:19:57 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:19:58 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:19:59 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:20:00 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:20:11 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.25 - - [16/Nov/2018:12:20:12 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.25 - - [16/Nov/2018:12:20:13 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.35 - - [16/Nov/2018:12:22:13 +0200] "POST /stock/containerRankings/update/ HTTP/1.1" 201 318 "http://192.168.2.25/main/stock-processed/proc-stock-ranking" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:01 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 502 "http://192.168.2.25/main/stock-processed/stocktake-processed" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:02 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:10 +0200] "OPTIONS /core/getTimeStampID/?weekDay=4&week=41&year=2018&shortDate=2018-10-11&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=2&nodeID=VGltZVN0YW1wVHlwZToy HTTP/1.1" 200 573 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:11 +0200] "GET /core/getTimeStampID/?weekDay=4&week=41&year=2018&shortDate=2018-10-11&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=2&nodeID=VGltZVN0YW1wVHlwZToy HTTP/1.1" 200 437 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:11 +0200] "POST /graphql/ HTTP/1.1" 200 612 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:12 +0200] "POST /graphql/ HTTP/1.1" 200 22601 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
